0,1,0,2.74,0,4,6.0,0
0,1,0,2.45,0,14,0.0,1
0,1,0,2.64,0,2,2.0,0
1,0,0,0.11,1,7,6.0,0
1,0,0,1.06,1,17,6.0,0
0,1,0,0.89,1,17,6.0,0
1,0,0,2.79,0,3,1.0,1
0,1,0,1.46,0,4,6.0,0
1,0,0,1.64,0,11,1.0,1
0,0,1,1.02,1,8,6.0,0
0,1,0,0.98,1,7,6.0,0
0,1,0,1.96,0,10,6.0,1
0,1,0,1.18,1,14,6.0,0
1,0,0,0.96,1,12,6.0,0
0,0,1,1.46,0,19,5.0,1
0,1,0,0.12,1,15,6.0,0
1,0,0,5.0,0,6,0.0,1
0,0,1,2.29,0,7,6.0,1
1,0,0,5.0,0,16,3.0,1
0,1,0,1.14,1,4,1.0,0
1,0,0,4.59,0,9,3.0,1
1,0,0,2.48,1,14,6.0,0
0,1,0,2.32,0,19,1.0,1
0,0,1,0.05,1,9,6.0,0
1,0,0,2.45,0,16,3.0,1
0,1,0,2.7,1,3,6.0,0
0,0,1,0.08,1,14,6.0,0
0,1,0,1.49,0,7,1.0,1
0,1,0,5.0,0,4,4.0,0
0,0,1,1.16,1,16,1.0,0
0,0,1,1.6,0,13,4.0,1
1,0,0,2.25,0,14,4.0,1
1,0,0,0.5,1,5,6.0,0
1,0,0,0.81,1,14,6.0,0
0,1,0,1.48,0,13,1.0,1
1,0,0,2.46,0,11,0.0,1
0,1,0,5.0,0,17,3.0,1
0,1,0,2.93,0,12,6.0,1
1,0,0,1.24,0,18,6.0,1
0,1,0,3.76,0,1,1.0,0
0,0,1,0.03,1,1,6.0,0
1,0,0,4.46,0,11,5.0,1
0,1,0,1.43,1,1,6.0,0
0,0,1,3.66,0,4,2.0,1
0,1,0,2.56,0,12,3.0,1
1,0,0,1.2,1,15,6.0,0
0,0,1,3.06,0,2,2.0,1
1,0,0,1.42,1,17,1.0,0
0,0,1,2.08,0,2,3.0,1
0,0,1,4.06,0,9,0.0,1
1,0,0,1.5,1,18,6.0,0
0,1,0,1.04,1,10,6.0,0
0,1,0,1.67,0,10,6.0,1
1,0,0,2.66,0,3,3.0,1
0,1,0,0.67,1,0,6.0,0
0,1,0,0.38,1,14,6.0,0
0,1,0,3.56,0,2,5.0,0
0,0,1,1.85,0,17,0.0,1
0,1,0,2.17,0,7,1.0,1
0,1,0,2.64,0,7,1.0,1
0,1,0,1.58,0,18,6.0,1
1,0,0,2.17,0,3,6.0,1
0,0,1,0.6,1,8,6.0,0
1,0,0,0.99,1,8,6.0,0
0,1,0,5.0,1,10,5.0,0
0,0,1,1.41,1,0,6.0,0
1,0,0,1.0,1,8,-597.0,0
0,0,1,2.67,0,6,1.0,1
0,0,1,0.48,1,2,6.0,0
1,0,0,4.16,0,0,2.0,1
1,0,0,1.49,0,10,1.0,1
0,1,0,2.6,0,19,1.0,1
0,1,0,1.77,0,15,3.0,1
1,0,0,1.69,0,10,6.0,1
0,1,0,0.79,1,2,6.0,0
0,0,1,2.51,0,0,1.0,1
0,0,1,2.18,1,5,6.0,0
0,0,1,2.5,0,17,2.0,1
1,0,0,0.61,1,4,6.0,0
0,1,0,5.0,0,10,1.0,1
0,1,0,2.33,0,9,0.0,1
1,0,0,1.36,0,11,6.0,1
0,1,0,0.71,1,16,6.0,0
1,0,0,1.33,0,10,6.0,1
0,0,1,5.0,0,0,2.0,1
0,1,0,3.53,0,6,6.0,1
1,0,0,1.88,0,8,6.0,1
1,0,0,1.17,1,18,6.0,0
1,0,0,1.46,1,19,6.0,0
0,1,0,0.78,1,16,6.0,0
0,0,1,1.45,0,9,1.0,1
0,0,1,2.75,0,18,6.0,1
1,0,0,1.38,1,1,2.0,0
1,0,0,2.21,0,8,6.0,1
1,0,0,1.56,0,5,4.0,1
0,0,1,1.94,0,9,3.0,1
0,0,1,2.71,1,2,5.0,0
1,0,0,0.93,1,16,6.0,0
0,0,1,1.85,0,14,2.0,1
0,1,0,0.25,1,4,6.0,0
1,0,0,4.08,0,7,4.0,1
1,0,0,0.57,1,11,6.0,0
0,0,1,1.2,1,10,6.0,0
0,0,1,5.0,1,1,6.0,0
0,0,1,4.88,0,7,3.0,1
1,0,0,0.58,1,0,6.0,0
0,1,0,5.0,0,0,3.0,0
1,0,0,3.03,0,14,2.0,1
0,0,1,3.78,0,12,1.0,1
1,0,0,1.39,0,8,6.0,1
0,0,1,2.56,0,13,1.0,1
1,0,0,4.72,0,2,5.0,1
0,1,0,3.69,0,1,2.0,0
1,0,0,0.58,1,13,6.0,0
0,0,1,0.87,1,9,6.0,0
0,1,0,0.15,1,3,6.0,0
1,0,0,0.87,1,12,6.0,0
1,0,0,1.39,1,6,6.0,0
0,1,0,4.51,1,4,6.0,0
0,1,0,0.45,1,12,6.0,0
0,1,0,0.64,1,4,6.0,0
1,0,0,0.64,1,16,6.0,0
0,0,1,1.78,1,18,6.0,0
1,0,0,2.95,0,11,0.0,1
0,1,0,1.78,0,1,1.0,0
0,1,0,1.6,0,10,1.0,1
0,0,1,2.67,0,0,3.0,1
1,0,0,0.29,1,12,6.0,0
0,1,0,1.03,1,17,6.0,0
0,1,0,4.23,1,12,6.0,0
1,0,0,5.0,0,4,3.0,1
0,0,1,0.32,1,8,6.0,0
1,0,0,0.28,1,12,6.0,0
0,1,0,1.93,0,3,6.0,0
0,0,1,5.0,0,17,6.0,1
0,0,1,5.0,0,4,6.0,1
0,1,0,3.75,0,4,2.0,0
1,0,0,2.68,0,19,2.0,1
0,1,0,1.61,1,2,6.0,0
1,0,0,2.34,0,16,6.0,1
0,0,1,2.02,0,0,1.0,1
0,0,1,1.48,1,16,6.0,0
1,0,0,2.31,0,15,6.0,1
0,0,1,0.94,1,14,6.0,0
0,1,0,2.59,0,13,0.0,1
0,0,1,0.18,1,6,6.0,0
0,1,0,4.02,0,11,3.0,1
0,0,1,0.22,1,7,6.0,0
0,0,1,3.86,0,9,1.0,1
0,0,1,1.87,0,16,1.0,1
0,1,0,0.79,1,1,6.0,0
0,1,0,2.3,0,7,1.0,1
0,1,0,1.52,0,4,5.0,0
0,1,0,2.75,0,1,5.0,0
0,1,0,5.0,0,14,0.0,1
0,1,0,1.51,0,17,2.0,1
1,0,0,0.49,1,4,6.0,0
1,0,0,0.76,1,9,6.0,0
1,0,0,2.14,0,3,2.0,1
0,0,1,3.36,0,7,1.0,1
0,1,0,1.35,1,19,6.0,0
0,0,1,3.82,0,19,0.0,1
0,1,0,0.93,1,2,6.0,0
0,1,0,0.26,1,8,6.0,0
0,0,1,3.25,0,5,6.0,1
0,0,1,3.46,0,11,1.0,1
0,0,1,5.0,0,11,5.0,1
0,0,1,0.05,1,2,6.0,0
0,1,0,3.2,0,3,3.0,0
1,0,0,1.96,0,5,5.0,1
1,0,0,5.0,0,19,6.0,1
1,0,0,4.94,0,15,4.0,1
1,0,0,1.26,1,0,6.0,0
1,0,0,0.92,1,16,6.0,0
0,1,0,1.85,0,14,0.0,1
0,0,1,2.57,0,5,6.0,1
0,0,1,3.11,0,16,6.0,1
0,1,0,3.88,0,6,6.0,1
0,1,0,1.18,1,15,6.0,0
0,0,1,2.87,0,6,6.0,1
0,0,1,0.35,1,12,6.0,0
1,0,0,1.68,0,18,4.0,1
1,0,0,1.92,1,17,6.0,0
1,0,0,0.18,1,19,6.0,0
0,0,1,5.0,0,10,4.0,1
0,1,0,1.49,1,17,6.0,0
0,1,0,2.0,0,9,2.0,1
0,1,0,0.44,1,10,6.0,0
0,1,0,2.36,0,12,6.0,1
0,1,0,1.55,0,9,6.0,1
0,1,0,3.7,0,10,6.0,1
0,1,0,4.83,0,19,2.0,1
0,1,0,4.63,0,10,4.0,1
1,0,0,1.39,0,17,6.0,1
0,0,1,2.21,0,19,4.0,1
1,0,0,5.0,0,11,6.0,1
1,0,0,0.0,1,10,6.0,0
0,0,1,0.81,1,10,6.0,0
0,1,0,2.85,0,10,1.0,1
0,0,1,1.6,0,10,6.0,1
0,0,1,2.2,1,8,6.0,0
0,1,0,4.17,0,13,1.0,1
0,0,1,0.41,1,4,6.0,0
0,0,1,0.12,1,17,6.0,0
0,1,0,1.21,0,15,3.0,1
0,1,0,0.4,1,5,6.0,0
0,1,0,2.33,0,5,1.0,1
1,0,0,1.32,1,15,6.0,0
0,0,1,5.0,0,3,5.0,1
0,0,1,3.06,0,9,1.0,1
0,1,0,2.35,0,3,4.0,0
0,1,0,3.48,0,11,1.0,1
0,0,1,1.33,1,7,6.0,0
0,0,1,1.41,1,10,6.0,0
0,1,0,0.06,1,18,6.0,0
1,0,0,1.31,0,17,6.0,1
1,0,0,2.71,0,1,2.0,1
0,0,1,2.67,0,1,4.0,1
1,0,0,0.41,1,9,6.0,0
1,0,0,1.65,0,19,6.0,1
0,1,0,0.72,1,4,6.0,0
1,0,0,5.0,0,3,2.0,1
0,0,1,0.07,1,9,6.0,0
0,0,1,0.5,1,10,6.0,0
1,0,0,3.64,0,2,6.0,1
0,0,1,2.86,0,0,6.0,1
0,1,0,1.55,0,13,2.0,1
1,0,0,0.54,1,8,6.0,0
0,1,0,5.0,0,8,3.0,1
1,0,0,5.0,0,14,6.0,1
1,0,0,4.5,0,18,2.0,1
0,0,1,0.06,1,13,6.0,0
1,0,0,2.31,0,10,1.0,1
0,1,0,2.29,0,5,1.0,1
0,1,0,0.37,1,13,6.0,0
0,1,0,0.07,1,19,6.0,0
0,1,0,2.23,0,9,3.0,1
0,0,1,0.4,1,8,6.0,0
1,0,0,2.04,0,17,2.0,1
0,0,1,1.79,0,5,6.0,1
1,0,0,2.93,0,3,6.0,1
0,0,1,1.34,1,19,6.0,0
1,0,0,0.72,1,15,6.0,0
1,0,0,3.14,0,0,6.0,1
0,0,1,1.49,0,4,6.0,1
1,0,0,1.64,0,5,1.0,1
0,1,0,5.0,0,19,0.0,1
1,0,0,2.35,0,15,2.0,1
0,0,1,1.19,0,3,6.0,1
1,0,0,2.62,0,10,3.0,1
0,0,1,0.05,1,19,6.0,0
1,0,0,0.4,1,15,6.0,0
0,0,1,1.58,0,10,0.0,1
0,1,0,0.47,1,5,6.0,0
0,0,1,3.77,0,19,6.0,1
1,0,0,1.12,1,13,6.0,0
1,0,0,1.3,1,6,6.0,0
1,0,0,2.52,0,8,1.0,1
1,0,0,3.45,0,3,1.0,1
0,1,0,4.23,0,1,2.0,0
1,0,0,0.0,1,8,6.0,0
0,1,0,1.84,0,4,6.0,0
1,0,0,5.0,0,2,1.0,1
0,1,0,2.57,0,15,0.0,1
1,0,0,0.35,1,16,6.0,0
0,1,0,2.78,0,7,6.0,1
1,0,0,3.91,0,13,3.0,1
1,0,0,5.0,0,12,4.0,1
0,0,1,2.24,0,1,4.0,1
0,1,0,0.43,1,17,6.0,0
0,1,0,2.03,0,2,1.0,0
1,0,0,0.93,1,17,6.0,0
0,1,0,1.55,0,3,6.0,0
1,0,0,2.84,0,7,4.0,1
0,0,1,2.6,0,1,3.0,1
0,1,0,2.83,0,3,6.0,0
0,1,0,4.44,0,10,1.0,1
0,1,0,5.0,0,9,4.0,1
0,1,0,2.15,0,19,6.0,1
0,1,0,2.19,0,12,2.0,1
0,0,1,2.02,1,18,6.0,0
0,1,0,0.58,1,15,6.0,0
0,0,1,1.77,1,17,6.0,0
1,0,0,3.06,0,17,1.0,1
0,1,0,1.57,1,5,3.0,0
0,1,0,2.17,0,4,6.0,0
1,0,0,1.73,0,17,2.0,1
1,0,0,1.3,0,4,5.0,1
0,0,1,4.13,1,10,5.0,0
0,0,1,1.11,1,5,6.0,0
0,0,1,1.25,0,16,2.0,1
0,1,0,0.83,1,1,6.0,0
0,1,0,3.94,0,9,1.0,1
1,0,0,1.51,0,7,2.0,1
1,0,0,0.34,1,16,6.0,0
1,0,0,0.62,1,0,6.0,0
0,0,1,1.86,0,15,3.0,1
1,0,0,2.5,0,8,6.0,1
0,0,1,4.41,0,14,3.0,1
1,0,0,3.8,0,6,0.0,1
0,1,0,1.16,1,9,6.0,0
0,1,0,0.37,1,5,6.0,0
0,1,0,1.3,1,9,4.0,0
0,0,1,5.0,0,1,6.0,1
0,0,1,0.44,1,11,6.0,0
0,0,1,1.68,1,8,6.0,0
0,1,0,4.82,0,9,0.0,1
1,0,0,1.32,1,8,6.0,0
0,0,1,1.18,1,2,6.0,0
1,0,0,0.26,1,4,6.0,0
0,1,0,2.45,0,5,6.0,1
0,1,0,1.06,1,9,6.0,0
1,0,0,5.0,0,13,5.0,1
0,0,1,1.55,0,17,3.0,1
1,0,0,0.7,1,5,6.0,0
1,0,0,2.36,0,16,3.0,1
0,1,0,0.96,1,7,6.0,0
0,0,1,3.41,0,11,3.0,1
0,1,0,3.23,0,9,5.0,1
0,1,0,4.7,0,16,1.0,1
0,0,1,2.22,0,3,6.0,1
0,0,1,1.11,1,4,6.0,0
0,1,0,2.22,0,1,6.0,0
0,1,0,1.52,0,4,3.0,0
0,1,0,3.5,0,7,3.0,1
0,0,1,3.63,0,10,6.0,1
0,0,1,0.24,1,6,6.0,0
0,1,0,4.77,0,0,6.0,0
1,0,0,2.07,0,3,6.0,1
0,1,0,1.84,0,6,6.0,1
0,0,1,0.39,1,4,6.0,0
0,0,1,3.51,0,6,3.0,1
0,0,1,5.0,0,9,3.0,1
0,0,1,0.52,1,3,6.0,0
0,0,1,1.76,0,16,1.0,1
1,0,0,4.18,0,15,1.0,1
1,0,0,3.39,0,3,1.0,1
0,0,1,2.13,0,4,4.0,1
0,1,0,5.0,0,4,2.0,0
0,0,1,2.31,0,10,0.0,1
0,0,1,0.83,1,8,6.0,0
0,0,1,1.52,0,16,6.0,1
0,0,1,3.01,0,5,1.0,1
1,0,0,1.89,0,13,4.0,1
0,0,1,2.84,0,0,6.0,1
1,0,0,0.62,1,9,6.0,0
0,1,0,0.66,1,3,6.0,0
0,0,1,2.58,0,4,3.0,1
0,0,1,0.03,1,16,6.0,0
1,0,0,5.0,0,1,3.0,1
0,1,0,4.49,0,12,1.0,1
0,0,1,1.75,0,15,1.0,1
1,0,0,0.48,1,6,6.0,0
0,0,1,5.0,0,14,3.0,1
0,1,0,2.42,0,2,1.0,0
0,0,1,2.04,0,17,4.0,1
0,1,0,5.0,0,6,4.0,1
0,0,1,2.99,0,14,6.0,1
1,0,0,1.16,1,11,6.0,0
0,1,0,2.09,0,18,1.0,1
1,0,0,5.0,1,12,6.0,0
1,0,0,4.12,0,13,1.0,1
1,0,0,2.98,0,8,4.0,1
1,0,0,1.08,1,0,1.0,0
0,0,1,5.0,0,14,5.0,1
1,0,0,1.18,1,11,6.0,0
0,0,1,5.0,0,9,1.0,1
0,1,0,1.73,1,18,6.0,0
0,0,1,0.58,1,17,6.0,0
1,0,0,3.91,0,1,6.0,1
0,1,0,4.62,0,6,0.0,1
1,0,0,3.71,0,2,5.0,1
1,0,0,1.77,0,10,1.0,1
1,0,0,0.12,1,4,6.0,0
0,1,0,1.09,0,18,6.0,1
1,0,0,2.04,0,12,2.0,1
1,0,0,0.29,1,8,6.0,0
0,1,0,0.87,1,14,6.0,0
0,0,1,3.12,0,6,1.0,1
1,0,0,4.67,0,13,6.0,1
0,1,0,5.0,0,6,6.0,1
0,1,0,0.31,1,14,6.0,0
1,0,0,2.19,1,13,6.0,0
0,1,0,1.69,1,16,6.0,0
1,0,0,0.27,1,19,6.0,0
0,1,0,1.06,1,2,6.0,0
1,0,0,1.05,1,1,6.0,0
0,1,0,2.94,0,0,1.0,0
0,0,1,0.78,1,6,6.0,0
0,0,1,0.57,1,14,6.0,0
0,0,1,5.0,0,1,0.0,1
0,0,1,1.11,1,17,6.0,0
1,0,0,0.86,1,18,6.0,0
1,0,0,5.0,0,18,2.0,1
0,1,0,0.14,1,16,6.0,0
0,0,1,4.92,0,19,5.0,1
0,0,1,3.9,0,6,1.0,1
0,1,0,0.7,1,19,6.0,0
1,0,0,1.33,0,13,6.0,1
0,0,1,1.53,1,11,6.0,0
0,0,1,2.1,0,2,6.0,1
0,1,0,0.45,1,18,6.0,0
1,0,0,0.16,1,10,6.0,0
1,0,0,0.48,1,8,6.0,0
0,0,1,3.37,0,18,0.0,1
0,1,0,0.57,1,6,6.0,0
0,1,0,1.75,1,5,6.0,0
1,0,0,4.13,0,4,2.0,1
0,0,1,0.49,1,10,6.0,0
0,1,0,1.62,1,12,3.0,0
0,1,0,1.86,0,9,1.0,1
0,0,1,1.84,0,10,6.0,1
0,1,0,1.34,0,5,6.0,1
0,0,1,2.51,0,5,1.0,1
1,0,0,2.81,0,19,2.0,1
1,0,0,3.31,0,2,1.0,1
0,1,0,0.09,1,13,6.0,0
0,0,1,0.36,1,9,6.0,0
0,1,0,3.49,1,19,6.0,0
0,1,0,3.3,0,19,6.0,1
1,0,0,1.47,0,0,6.0,1
0,0,1,1.56,0,16,4.0,1
1,0,0,2.59,0,11,4.0,1
1,0,0,1.74,0,8,6.0,1
0,0,1,0.4,1,7,6.0,0
1,0,0,1.01,1,13,6.0,0
0,0,1,2.58,0,4,1.0,1
0,0,1,0.33,1,3,6.0,0
0,1,0,0.24,1,8,6.0,0
1,0,0,0.5,1,4,6.0,0
0,1,0,5.0,0,16,5.0,1
0,0,1,1.68,0,8,6.0,1
0,0,1,2.61,0,18,0.0,1
0,0,1,2.15,1,18,5.0,0
1,0,0,0.46,1,0,6.0,0
0,1,0,4.15,0,8,5.0,1
0,0,1,0.98,1,11,6.0,0
1,0,0,0.77,1,7,6.0,0
0,1,0,0.59,1,6,6.0,0
0,0,1,3.44,0,14,2.0,1
1,0,0,0.5,1,16,6.0,0
0,1,0,0.04,1,10,6.0,0
0,1,0,3.25,0,6,1.0,1
0,0,1,4.85,0,11,1.0,1
1,0,0,1.93,0,4,6.0,1
1,0,0,0.25,1,2,6.0,0
1,0,0,4.31,0,9,2.0,1
0,1,0,1.59,0,3,1.0,0
0,1,0,1.54,0,1,6.0,0
1,0,0,1.89,0,11,4.0,1
0,0,1,5.0,0,16,5.0,1
1,0,0,0.06,1,17,6.0,0
1,0,0,0.78,1,12,6.0,0
0,1,0,2.44,0,14,0.0,1
0,1,0,0.06,1,10,6.0,0
1,0,0,4.36,0,10,1.0,1
0,0,1,4.74,0,12,0.0,1
0,1,0,1.56,1,2,1.0,0
1,0,0,0.4,1,13,6.0,0
1,0,0,2.23,0,9,1.0,1
0,0,1,0.01,1,2,6.0,0
0,0,1,2.44,0,1,1.0,1
0,1,0,5.0,0,14,3.0,1
0,1,0,3.56,0,5,1.0,1
0,1,0,0.13,1,3,6.0,0
0,0,1,1.53,1,8,6.0,0
0,1,0,0.87,1,3,6.0,0
0,1,0,1.68,0,9,1.0,1
0,1,0,0.66,1,5,6.0,0
1,0,0,2.51,0,11,4.0,1
0,1,0,2.97,0,7,6.0,1
0,0,1,0.37,1,4,6.0,0
0,0,1,2.87,0,6,0.0,1
0,1,0,2.75,0,15,3.0,1
0,0,1,0.69,1,18,6.0,0
0,1,0,1.62,0,11,1.0,1
1,0,0,0.74,1,10,6.0,0
0,1,0,2.1,0,18,2.0,1
0,0,1,5.0,0,3,2.0,1
0,1,0,1.26,1,19,6.0,0
0,0,1,1.85,0,5,1.0,1
1,0,0,2.18,0,8,2.0,1
0,1,0,0.58,1,4,6.0,0
0,0,1,1.21,1,7,6.0,0
0,1,0,3.07,0,14,2.0,1
0,1,0,2.18,0,7,2.0,1
0,1,0,2.73,0,4,6.0,0
1,0,0,2.63,0,14,1.0,1
1,0,0,1.48,1,2,6.0,0
1,0,0,0.45,1,16,6.0,0
1,0,0,2.66,0,15,1.0,1
1,0,0,2.7,0,7,0.0,1
0,1,0,1.79,0,1,6.0,0
0,0,1,1.07,1,13,6.0,0
1,0,0,0.99,1,2,6.0,0
0,1,0,3.56,0,4,4.0,0
1,0,0,1.1,1,15,6.0,0
1,0,0,5.0,0,7,6.0,1
0,1,0,3.9,0,0,6.0,0
1,0,0,0.07,1,0,6.0,0
0,0,1,1.11,0,15,3.0,1
0,1,0,2.38,1,7,6.0,0
1,0,0,2.27,0,15,4.0,1
1,0,0,1.01,1,11,6.0,0
0,1,0,2.54,0,8,2.0,1
